,0,1
11182,Clothing ,0
11183,Jewellery ,11
11184,Clothing ,0
11185,Jewellery ,11
11186,Clothing ,0
11187,Clothing ,0
11188,Clothing ,0
11189,Jewellery ,11
11190,Clothing ,0
11191,Jewellery ,11
11192,Clothing ,0
11193,Clothing ,0
11194,Clothing ,0
11195,Jewellery ,11
11196,Clothing ,0
11197,Clothing ,0
11198,Jewellery ,11
11199,Clothing ,0
11200,Clothing ,0
11201,Jewellery ,11
11202,Clothing ,0
11203,Clothing ,0
11204,Clothing ,0
11205,Clothing ,0
11206,Clothing ,0
11207,Clothing ,0
11208,Clothing ,0
11209,Clothing ,0
11210,Clothing ,0
11211,Clothing ,0
11212,Clothing ,0
11213,Clothing ,0
11214,Clothing ,0
11215,Jewellery ,11
11216,Jewellery ,11
11217,Clothing ,0
11218,Clothing ,0
11219,Clothing ,0
11220,Clothing ,0
11221,Clothing ,0
11222,Jewellery ,11
11223,Clothing ,0
11224,Clothing ,0
11225,Clothing ,0
11226,Clothing ,0
11227,Clothing ,0
11228,Jewellery ,11
11229,Clothing ,0
11230,Jewellery ,11
11231,Jewellery ,11
11232,Clothing ,0
11233,Jewellery ,11
11234,Jewellery ,11
11235,Clothing ,0
11236,Jewellery ,11
11237,Clothing ,0
11238,Jewellery ,11
11239,Clothing ,0
11240,Clothing ,0
11241,Jewellery ,11
11242,Jewellery ,11
11243,Jewellery ,11
11244,Clothing ,0
11245,Jewellery ,11
11246,Clothing ,0
11247,Clothing ,0
11248,Clothing ,0
11249,Jewellery ,11
11250,Jewellery ,11
11251,Clothing ,0
11252,Clothing ,0
11253,Clothing ,0
11254,Clothing ,0
11255,Jewellery ,11
11256,Clothing ,0
11257,Jewellery ,11
11258,Clothing ,0
11259,Jewellery ,11
11260,Clothing ,0
11261,Mobiles & Accessories ,8
11262,Clothing ,0
11263,Toys & School Supplies ,10
11264,Clothing ,0
11265,Clothing ,0
11266,Clothing ,0
11267,Computers ,13
11268,Clothing ,0
11269,Clothing ,0
11270,Clothing ,0
11271,Clothing ,0
11272,Mobiles & Accessories ,8
11273,"Bags, Wallets & Belts ",3
11274,Jewellery ,11
11275,Mobiles & Accessories ,8
11276,Jewellery ,11
11277,Mobiles & Accessories ,8
11278,Jewellery ,11
11279,Mobiles & Accessories ,8
11280,Jewellery ,11
11281,Home Decor & Festive Needs ,4
11282,Mobiles & Accessories ,8
11283,Jewellery ,11
11284,Jewellery ,11
11285,Mobiles & Accessories ,8
11286,Jewellery ,11
11287,Mobiles & Accessories ,8
11288,Jewellery ,11
11289,Mobiles & Accessories ,8
11290,Jewellery ,11
11291,Mobiles & Accessories ,8
11292,Jewellery ,11
11293,Jewellery ,11
11294,Mobiles & Accessories ,8
11295,Clothing ,0
11296,Mobiles & Accessories ,8
11297,Jewellery ,11
11298,Jewellery ,11
11299,"Bags, Wallets & Belts ",3
11300,Jewellery ,11
11301,Mobiles & Accessories ,8
11302,Home Decor & Festive Needs ,4
11303,Jewellery ,11
11304,Mobiles & Accessories ,8
11305,Jewellery ,11
11306,Jewellery ,11
11307,Mobiles & Accessories ,8
11308,Jewellery ,11
11309,Mobiles & Accessories ,8
11310,Jewellery ,11
11311,Kitchen & Dining ,12
11312,Jewellery ,11
11313,Mobiles & Accessories ,8
11314,Mobiles & Accessories ,8
11315,Jewellery ,11
11316,Jewellery ,11
11317,Jewellery ,11
11318,Mobiles & Accessories ,8
11319,Jewellery ,11
11320,Mobiles & Accessories ,8
11321,Clothing ,0
11322,Jewellery ,11
11323,Mobiles & Accessories ,8
11324,Toys & School Supplies ,10
11325,Jewellery ,11
11326,Mobiles & Accessories ,8
11327,"Bags, Wallets & Belts ",3
11328,Jewellery ,11
11329,Home Decor & Festive Needs ,4
11330,Jewellery ,11
11331,Mobiles & Accessories ,8
11332,Jewellery ,11
11333,Jewellery ,11
11334,Mobiles & Accessories ,8
11335,Jewellery ,11
11336,Mobiles & Accessories ,8
11337,Jewellery ,11
11338,Mobiles & Accessories ,8
11339,Jewellery ,11
11340,Jewellery ,11
11341,Mobiles & Accessories ,8
11342,Jewellery ,11
11343,Jewellery ,11
11344,Mobiles & Accessories ,8
11345,Jewellery ,11
11346,Mobiles & Accessories ,8
11347,Jewellery ,11
11348,Jewellery ,11
11349,Mobiles & Accessories ,8
11350,Home Decor & Festive Needs ,4
11351,Jewellery ,11
11352,Mobiles & Accessories ,8
11353,Jewellery ,11
11354,Jewellery ,11
11355,Jewellery ,11
11356,Mobiles & Accessories ,8
11357,Jewellery ,11
11358,Mobiles & Accessories ,8
11359,Jewellery ,11
11360,Jewellery ,11
11361,Mobiles & Accessories ,8
11362,Jewellery ,11
11363,Jewellery ,11
11364,Mobiles & Accessories ,8
11365,Jewellery ,11
11366,Jewellery ,11
11367,Mobiles & Accessories ,8
11368,Jewellery ,11
11369,Mobiles & Accessories ,8
11370,Mobiles & Accessories ,8
11371,Jewellery ,11
11372,Clothing ,0
11373,Mobiles & Accessories ,8
11374,"Bags, Wallets & Belts ",3
11375,Jewellery ,11
11376,Jewellery ,11
11377,Mobiles & Accessories ,8
11378,Jewellery ,11
11379,Jewellery ,11
11380,Mobiles & Accessories ,8
11381,Clothing ,0
11382,Jewellery ,11
11383,Mobiles & Accessories ,8
11384,Jewellery ,11
11385,Mobiles & Accessories ,8
11386,Jewellery ,11
11387,Mobiles & Accessories ,8
11388,Jewellery ,11
11389,Jewellery ,11
11390,Jewellery ,11
11391,Kitchen & Dining ,12
11392,Jewellery ,11
11393,Mobiles & Accessories ,8
11394,Jewellery ,11
11395,Jewellery ,11
11396,Toys & School Supplies ,10
11397,Jewellery ,11
11398,Jewellery ,11
11399,"Bags, Wallets & Belts ",3
11400,Mobiles & Accessories ,8
11401,Mobiles & Accessories ,8
11402,Jewellery ,11
11403,Mobiles & Accessories ,8
11404,Home Decor & Festive Needs ,4
11405,Pens & Stationery ,2
11406,Clothing ,0
11407,Jewellery ,11
11408,Mobiles & Accessories ,8
11409,Jewellery ,11
11410,Jewellery ,11
11411,Jewellery ,11
11412,Mobiles & Accessories ,8
11413,Jewellery ,11
11414,Mobiles & Accessories ,8
11415,Jewellery ,11
11416,Jewellery ,11
11417,Mobiles & Accessories ,8
11418,Jewellery ,11
11419,Mobiles & Accessories ,8
11420,Jewellery ,11
11421,Mobiles & Accessories ,8
11422,Toys & School Supplies ,10
11423,Jewellery ,11
11424,Mobiles & Accessories ,8
11425,Jewellery ,11
11426,Mobiles & Accessories ,8
11427,Mobiles & Accessories ,8
11428,Jewellery ,11
11429,Jewellery ,11
11430,Mobiles & Accessories ,8
11431,Jewellery ,11
11432,Mobiles & Accessories ,8
11433,Mobiles & Accessories ,8
11434,Jewellery ,11
11435,"Bags, Wallets & Belts ",3
11436,Clothing ,0
11437,Jewellery ,11
11438,Jewellery ,11
11439,Mobiles & Accessories ,8
11440,Jewellery ,11
11441,Mobiles & Accessories ,8
11442,Jewellery ,11
11443,Mobiles & Accessories ,8
11444,Jewellery ,11
11445,Mobiles & Accessories ,8
11446,Jewellery ,11
11447,Jewellery ,11
11448,Mobiles & Accessories ,8
11449,Jewellery ,11
11450,Mobiles & Accessories ,8
11451,Mobiles & Accessories ,8
11452,Jewellery ,11
11453,Mobiles & Accessories ,8
11454,Jewellery ,11
11455,Jewellery ,11
11456,Clothing ,0
11457,Jewellery ,11
11458,Mobiles & Accessories ,8
11459,Jewellery ,11
11460,Mobiles & Accessories ,8
11461,Jewellery ,11
11462,Jewellery ,11
11463,Mobiles & Accessories ,8
11464,Jewellery ,11
11465,Mobiles & Accessories ,8
11466,Mobiles & Accessories ,8
11467,Jewellery ,11
11468,Jewellery ,11
11469,Mobiles & Accessories ,8
11470,Baby Care ,7
11471,Mobiles & Accessories ,8
11472,Jewellery ,11
11473,Jewellery ,11
11474,Jewellery ,11
11475,Mobiles & Accessories ,8
11476,"Bags, Wallets & Belts ",3
11477,Mobiles & Accessories ,8
11478,Jewellery ,11
11479,Home Decor & Festive Needs ,4
11480,Mobiles & Accessories ,8
11481,Mobiles & Accessories ,8
11482,"Bags, Wallets & Belts ",3
11483,Jewellery ,11
11484,Mobiles & Accessories ,8
11485,Jewellery ,11
11486,Clothing ,0
11487,Jewellery ,11
11488,Mobiles & Accessories ,8
11489,Jewellery ,11
11490,Mobiles & Accessories ,8
11491,Jewellery ,11
11492,Mobiles & Accessories ,8
11493,Jewellery ,11
11494,Mobiles & Accessories ,8
11495,Jewellery ,11
11496,Mobiles & Accessories ,8
11497,Mobiles & Accessories ,8
11498,Jewellery ,11
11499,Jewellery ,11
11500,Jewellery ,11
11501,Mobiles & Accessories ,8
11502,Jewellery ,11
11503,Mobiles & Accessories ,8
11504,Clothing ,0
11505,Jewellery ,11
11506,Jewellery ,11
11507,Mobiles & Accessories ,8
11508,Jewellery ,11
11509,Clothing ,0
11510,Jewellery ,11
11511,Jewellery ,11
11512,Mobiles & Accessories ,8
11513,Jewellery ,11
11514,Mobiles & Accessories ,8
11515,Mobiles & Accessories ,8
11516,Jewellery ,11
11517,Jewellery ,11
11518,Jewellery ,11
11519,Home Decor & Festive Needs ,4
11520,Mobiles & Accessories ,8
11521,Jewellery ,11
11522,Jewellery ,11
11523,Mobiles & Accessories ,8
11524,Jewellery ,11
11525,"Bags, Wallets & Belts ",3
11526,Mobiles & Accessories ,8
11527,Jewellery ,11
11528,Mobiles & Accessories ,8
11529,Mobiles & Accessories ,8
11530,Jewellery ,11
11531,Jewellery ,11
11532,Mobiles & Accessories ,8
11533,Clothing ,0
11534,Jewellery ,11
11535,Jewellery ,11
11536,Mobiles & Accessories ,8
11537,Jewellery ,11
11538,Jewellery ,11
11539,Jewellery ,11
11540,Mobiles & Accessories ,8
11541,Home Decor & Festive Needs ,4
11542,Jewellery ,11
11543,Mobiles & Accessories ,8
11544,Jewellery ,11
11545,Mobiles & Accessories ,8
11546,Jewellery ,11
11547,Jewellery ,11
11548,Jewellery ,11
11549,Mobiles & Accessories ,8
11550,Jewellery ,11
11551,Mobiles & Accessories ,8
11552,"Bags, Wallets & Belts ",3
11553,Jewellery ,11
11554,"Bags, Wallets & Belts ",3
11555,Jewellery ,11
11556,Mobiles & Accessories ,8
11557,Clothing ,0
11558,Jewellery ,11
11559,Mobiles & Accessories ,8
11560,Jewellery ,11
11561,Mobiles & Accessories ,8
11562,Jewellery ,11
11563,Mobiles & Accessories ,8
11564,Jewellery ,11
11565,Toys & School Supplies ,10
11566,Mobiles & Accessories ,8
11567,Jewellery ,11
11568,Mobiles & Accessories ,8
11569,Mobiles & Accessories ,8
11570,Jewellery ,11
11571,Home Decor & Festive Needs ,4
11572,Mobiles & Accessories ,8
11573,Jewellery ,11
11574,Jewellery ,11
11575,Mobiles & Accessories ,8
11576,Jewellery ,11
11577,Mobiles & Accessories ,8
11578,Jewellery ,11
11579,Mobiles & Accessories ,8
11580,Jewellery ,11
11581,Jewellery ,11
11582,Jewellery ,11
11583,"Bags, Wallets & Belts ",3
11584,Jewellery ,11
11585,Mobiles & Accessories ,8
11586,Clothing ,0
11587,Jewellery ,11
11588,Jewellery ,11
11589,Mobiles & Accessories ,8
11590,Mobiles & Accessories ,8
11591,Jewellery ,11
11592,Jewellery ,11
11593,Mobiles & Accessories ,8
11594,Jewellery ,11
11595,Home Decor & Festive Needs ,4
11596,Jewellery ,11
11597,Mobiles & Accessories ,8
11598,Jewellery ,11
11599,Mobiles & Accessories ,8
11600,Jewellery ,11
11601,Jewellery ,11
11602,Jewellery ,11
11603,Mobiles & Accessories ,8
11604,Jewellery ,11
11605,Mobiles & Accessories ,8
11606,Jewellery ,11
11607,"Bags, Wallets & Belts ",3
11608,Jewellery ,11
11609,Jewellery ,11
11610,Mobiles & Accessories ,8
11611,Jewellery ,11
11612,Clothing ,0
11613,Jewellery ,11
11614,Mobiles & Accessories ,8
11615,Toys & School Supplies ,10
11616,Home Decor & Festive Needs ,4
11617,Jewellery ,11
11618,Jewellery ,11
11619,Mobiles & Accessories ,8
11620,Mobiles & Accessories ,8
11621,Jewellery ,11
11622,Jewellery ,11
11623,Jewellery ,11
11624,Mobiles & Accessories ,8
11625,Mobiles & Accessories ,8
11626,Jewellery ,11
11627,Mobiles & Accessories ,8
11628,Jewellery ,11
11629,Mobiles & Accessories ,8
11630,Jewellery ,11
11631,Mobiles & Accessories ,8
11632,"Bags, Wallets & Belts ",3
11633,Baby Care ,7
11634,Jewellery ,11
11635,Mobiles & Accessories ,8
11636,Jewellery ,11
11637,Jewellery ,11
11638,Clothing ,0
11639,Jewellery ,11
11640,Jewellery ,11
11641,Jewellery ,11
11642,Mobiles & Accessories ,8
11643,Mobiles & Accessories ,8
11644,Jewellery ,11
11645,Mobiles & Accessories ,8
11646,Jewellery ,11
11647,Mobiles & Accessories ,8
11648,Jewellery ,11
11649,Mobiles & Accessories ,8
11650,Jewellery ,11
11651,Mobiles & Accessories ,8
11652,Jewellery ,11
11653,Jewellery ,11
11654,Mobiles & Accessories ,8
11655,Jewellery ,11
11656,Mobiles & Accessories ,8
11657,"Bags, Wallets & Belts ",3
11658,Jewellery ,11
11659,Jewellery ,11
11660,Clothing ,0
11661,Mobiles & Accessories ,8
11662,Jewellery ,11
11663,Mobiles & Accessories ,8
11664,Jewellery ,11
11665,Mobiles & Accessories ,8
11666,Jewellery ,11
11667,Home Decor & Festive Needs ,4
11668,Jewellery ,11
11669,Mobiles & Accessories ,8
11670,Jewellery ,11
11671,Mobiles & Accessories ,8
11672,Jewellery ,11
11673,Jewellery ,11
11674,Mobiles & Accessories ,8
11675,Jewellery ,11
11676,Mobiles & Accessories ,8
11677,Mobiles & Accessories ,8
11678,Mobiles & Accessories ,8
11679,Jewellery ,11
11680,Jewellery ,11
11681,Mobiles & Accessories ,8
11682,"Bags, Wallets & Belts ",3
11683,Mobiles & Accessories ,8
11684,Jewellery ,11
11685,Jewellery ,11
11686,Mobiles & Accessories ,8
11687,Jewellery ,11
11688,Clothing ,0
11689,Jewellery ,11
11690,Jewellery ,11
11691,Mobiles & Accessories ,8
11692,Home Decor & Festive Needs ,4
11693,Jewellery ,11
11694,Mobiles & Accessories ,8
11695,Jewellery ,11
11696,Mobiles & Accessories ,8
11697,Jewellery ,11
11698,Jewellery ,11
11699,Mobiles & Accessories ,8
11700,Jewellery ,11
11701,Baby Care ,7
11702,Jewellery ,11
11703,Mobiles & Accessories ,8
11704,Jewellery ,11
11705,Mobiles & Accessories ,8
11706,Jewellery ,11
11707,Jewellery ,11
11708,"Bags, Wallets & Belts ",3
11709,Jewellery ,11
11710,Mobiles & Accessories ,8
11711,Clothing ,0
11712,Jewellery ,11
11713,Mobiles & Accessories ,8
11714,Mobiles & Accessories ,8
11715,Jewellery ,11
11716,Jewellery ,11
11717,Home Decor & Festive Needs ,4
11718,Jewellery ,11
11719,Jewellery ,11
11720,Jewellery ,11
11721,Toys & School Supplies ,10
11722,Mobiles & Accessories ,8
11723,Jewellery ,11
11724,Jewellery ,11
11725,Jewellery ,11
11726,Mobiles & Accessories ,8
11727,Jewellery ,11
11728,Mobiles & Accessories ,8
11729,Jewellery ,11
11730,Mobiles & Accessories ,8
11731,Jewellery ,11
11732,"Bags, Wallets & Belts ",3
11733,Jewellery ,11
11734,Jewellery ,11
11735,Mobiles & Accessories ,8
11736,Jewellery ,11
11737,Mobiles & Accessories ,8
11738,Mobiles & Accessories ,8
11739,Jewellery ,11
11740,Jewellery ,11
11741,Mobiles & Accessories ,8
11742,Jewellery ,11
11743,Mobiles & Accessories ,8
11744,Mobiles & Accessories ,8
11745,Toys & School Supplies ,10
11746,Jewellery ,11
11747,Mobiles & Accessories ,8
11748,Jewellery ,11
11749,Mobiles & Accessories ,8
11750,Jewellery ,11
11751,Jewellery ,11
11752,Mobiles & Accessories ,8
11753,Toys & School Supplies ,10
11754,Jewellery ,11
11755,Mobiles & Accessories ,8
11756,Mobiles & Accessories ,8
11757,Jewellery ,11
11758,Jewellery ,11
11759,Clothing ,0
11760,Mobiles & Accessories ,8
11761,Jewellery ,11
11762,"Bags, Wallets & Belts ",3
11763,Mobiles & Accessories ,8
11764,Jewellery ,11
11765,Jewellery ,11
11766,Mobiles & Accessories ,8
11767,Jewellery ,11
11768,Home Decor & Festive Needs ,4
11769,Jewellery ,11
11770,Mobiles & Accessories ,8
11771,Jewellery ,11
11772,Toys & School Supplies ,10
11773,Mobiles & Accessories ,8
11774,Mobiles & Accessories ,8
11775,Jewellery ,11
11776,Jewellery ,11
11777,Jewellery ,11
11778,Mobiles & Accessories ,8
11779,Jewellery ,11
11780,Jewellery ,11
11781,Mobiles & Accessories ,8
11782,Baby Care ,7
11783,Jewellery ,11
11784,Jewellery ,11
11785,Mobiles & Accessories ,8
11786,Clothing ,0
11787,Jewellery ,11
11788,Mobiles & Accessories ,8
11789,Mobiles & Accessories ,8
11790,Jewellery ,11
11791,Jewellery ,11
11792,Mobiles & Accessories ,8
11793,Mobiles & Accessories ,8
11794,Jewellery ,11
11795,Jewellery ,11
11796,Mobiles & Accessories ,8
11797,Jewellery ,11
11798,Mobiles & Accessories ,8
11799,Mobiles & Accessories ,8
11800,Jewellery ,11
11801,Mobiles & Accessories ,8
11802,Jewellery ,11
11803,Jewellery ,11
11804,Mobiles & Accessories ,8
11805,Mobiles & Accessories ,8
11806,Jewellery ,11
11807,Jewellery ,11
11808,Jewellery ,11
11809,Mobiles & Accessories ,8
11810,"Bags, Wallets & Belts ",3
11811,Jewellery ,11
11812,Home Decor & Festive Needs ,4
11813,Mobiles & Accessories ,8
11814,Jewellery ,11
11815,Mobiles & Accessories ,8
11816,Jewellery ,11
11817,Clothing ,0
11818,Jewellery ,11
11819,Mobiles & Accessories ,8
11820,Jewellery ,11
11821,Jewellery ,11
11822,Mobiles & Accessories ,8
11823,Jewellery ,11
11824,Mobiles & Accessories ,8
11825,Jewellery ,11
11826,Jewellery ,11
11827,Jewellery ,11
11828,Mobiles & Accessories ,8
11829,Jewellery ,11
11830,Jewellery ,11
11831,Jewellery ,11
11832,Mobiles & Accessories ,8
11833,Jewellery ,11
11834,Mobiles & Accessories ,8
11835,Jewellery ,11
11836,"Bags, Wallets & Belts ",3
11837,Jewellery ,11
11838,Mobiles & Accessories ,8
11839,Jewellery ,11
11840,Jewellery ,11
11841,Mobiles & Accessories ,8
11842,Jewellery ,11
11843,Mobiles & Accessories ,8
11844,Jewellery ,11
11845,Jewellery ,11
11846,Mobiles & Accessories ,8
11847,Jewellery ,11
11848,Jewellery ,11
11849,Jewellery ,11
11850,Mobiles & Accessories ,8
11851,Mobiles & Accessories ,8
11852,Mobiles & Accessories ,8
11853,Jewellery ,11
11854,Mobiles & Accessories ,8
11855,Jewellery ,11
11856,Mobiles & Accessories ,8
11857,Clothing ,0
11858,Jewellery ,11
11859,"Bags, Wallets & Belts ",3
11860,Mobiles & Accessories ,8
11861,"Bags, Wallets & Belts ",3
11862,Jewellery ,11
11863,Jewellery ,11
11864,Mobiles & Accessories ,8
11865,Mobiles & Accessories ,8
11866,Jewellery ,11
11867,Mobiles & Accessories ,8
11868,Jewellery ,11
11869,Jewellery ,11
11870,Mobiles & Accessories ,8
11871,Jewellery ,11
11872,Mobiles & Accessories ,8
11873,Jewellery ,11
11874,Jewellery ,11
11875,Jewellery ,11
11876,Mobiles & Accessories ,8
11877,Jewellery ,11
11878,Mobiles & Accessories ,8
11879,Jewellery ,11
11880,Home Decor & Festive Needs ,4
11881,Clothing ,0
11882,Mobiles & Accessories ,8
11883,Jewellery ,11
11884,Mobiles & Accessories ,8
11885,"Bags, Wallets & Belts ",3
11886,Jewellery ,11
11887,Mobiles & Accessories ,8
11888,Jewellery ,11
11889,Mobiles & Accessories ,8
11890,Jewellery ,11
11891,Mobiles & Accessories ,8
11892,Jewellery ,11
11893,Mobiles & Accessories ,8
11894,Jewellery ,11
11895,Jewellery ,11
11896,Jewellery ,11
11897,Jewellery ,11
11898,Mobiles & Accessories ,8
11899,Jewellery ,11
11900,Mobiles & Accessories ,8
11901,Mobiles & Accessories ,8
11902,Jewellery ,11
11903,Mobiles & Accessories ,8
11904,Mobiles & Accessories ,8
11905,Jewellery ,11
11906,Jewellery ,11
11907,Home Decor & Festive Needs ,4
11908,Mobiles & Accessories ,8
11909,Jewellery ,11
11910,Mobiles & Accessories ,8
11911,Jewellery ,11
11912,Mobiles & Accessories ,8
11913,Jewellery ,11
11914,Mobiles & Accessories ,8
11915,Jewellery ,11
11916,Jewellery ,11
11917,Jewellery ,11
11918,Mobiles & Accessories ,8
11919,Jewellery ,11
11920,Jewellery ,11
11921,Mobiles & Accessories ,8
11922,Jewellery ,11
11923,Mobiles & Accessories ,8
11924,Jewellery ,11
11925,Mobiles & Accessories ,8
11926,Jewellery ,11
11927,Mobiles & Accessories ,8
11928,Jewellery ,11
11929,Mobiles & Accessories ,8
11930,Jewellery ,11
11931,Jewellery ,11
11932,Mobiles & Accessories ,8
11933,Jewellery ,11
11934,Mobiles & Accessories ,8
11935,Home Decor & Festive Needs ,4
11936,Mobiles & Accessories ,8
11937,Jewellery ,11
11938,Mobiles & Accessories ,8
11939,Clothing ,0
11940,Jewellery ,11
11941,Mobiles & Accessories ,8
11942,Jewellery ,11
11943,Jewellery ,11
11944,Jewellery ,11
11945,Jewellery ,11
11946,Mobiles & Accessories ,8
11947,Mobiles & Accessories ,8
11948,Jewellery ,11
11949,Mobiles & Accessories ,8
11950,Jewellery ,11
11951,Jewellery ,11
11952,Mobiles & Accessories ,8
11953,Jewellery ,11
11954,Mobiles & Accessories ,8
11955,Jewellery ,11
11956,Mobiles & Accessories ,8
11957,Jewellery ,11
11958,Jewellery ,11
11959,Jewellery ,11
11960,Home Decor & Festive Needs ,4
11961,Mobiles & Accessories ,8
11962,Jewellery ,11
11963,Jewellery ,11
11964,Mobiles & Accessories ,8
11965,Mobiles & Accessories ,8
11966,Clothing ,0
11967,Jewellery ,11
11968,Mobiles & Accessories ,8
11969,Jewellery ,11
11970,Mobiles & Accessories ,8
11971,Jewellery ,11
11972,Baby Care ,7
11973,Mobiles & Accessories ,8
11974,Jewellery ,11
11975,Jewellery ,11
11976,Jewellery ,11
11977,Jewellery ,11
11978,Jewellery ,11
11979,Mobiles & Accessories ,8
11980,Jewellery ,11
11981,Mobiles & Accessories ,8
11982,Jewellery ,11
11983,Mobiles & Accessories ,8
11984,"Bags, Wallets & Belts ",3
11985,Jewellery ,11
11986,Mobiles & Accessories ,8
11987,Home Decor & Festive Needs ,4
11988,Jewellery ,11
11989,Clothing ,0
11990,Jewellery ,11
11991,"Bags, Wallets & Belts ",3
11992,Mobiles & Accessories ,8
11993,Jewellery ,11
11994,Mobiles & Accessories ,8
11995,Clothing ,0
11996,Jewellery ,11
11997,Mobiles & Accessories ,8
11998,Mobiles & Accessories ,8
11999,Jewellery ,11
12000,Jewellery ,11
12001,Mobiles & Accessories ,8
12002,Mobiles & Accessories ,8
12003,Jewellery ,11
12004,Jewellery ,11
12005,Mobiles & Accessories ,8
12006,Jewellery ,11
12007,Mobiles & Accessories ,8
12008,Jewellery ,11
12009,Jewellery ,11
12010,Mobiles & Accessories ,8
12011,Jewellery ,11
12012,Mobiles & Accessories ,8
12013,Jewellery ,11
12014,Mobiles & Accessories ,8
12015,Jewellery ,11
12016,Mobiles & Accessories ,8
12017,Toys & School Supplies ,10
12018,Jewellery ,11
12019,Jewellery ,11
12020,Mobiles & Accessories ,8
12021,Jewellery ,11
12022,Jewellery ,11
12023,Clothing ,0
12024,Jewellery ,11
12025,Mobiles & Accessories ,8
12026,Jewellery ,11
12027,Mobiles & Accessories ,8
12028,Jewellery ,11
12029,Jewellery ,11
12030,Mobiles & Accessories ,8
12031,Jewellery ,11
12032,Mobiles & Accessories ,8
12033,Jewellery ,11
12034,Mobiles & Accessories ,8
12035,Jewellery ,11
12036,Mobiles & Accessories ,8
12037,Jewellery ,11
12038,Jewellery ,11
12039,Mobiles & Accessories ,8
12040,Jewellery ,11
12041,Mobiles & Accessories ,8
12042,Jewellery ,11
12043,"Bags, Wallets & Belts ",3
12044,Mobiles & Accessories ,8
12045,Home Decor & Festive Needs ,4
12046,Jewellery ,11
12047,Mobiles & Accessories ,8
12048,Jewellery ,11
12049,Jewellery ,11
12050,Jewellery ,11
12051,Mobiles & Accessories ,8
12052,Jewellery ,11
12053,Jewellery ,11
12054,Clothing ,0
12055,Mobiles & Accessories ,8
12056,Jewellery ,11
12057,Mobiles & Accessories ,8
12058,Jewellery ,11
12059,Mobiles & Accessories ,8
12060,Jewellery ,11
12061,Mobiles & Accessories ,8
12062,Jewellery ,11
12063,Mobiles & Accessories ,8
12064,Jewellery ,11
12065,Mobiles & Accessories ,8
12066,Jewellery ,11
12067,Jewellery ,11
12068,Jewellery ,11
12069,Jewellery ,11
12070,Jewellery ,11
12071,Mobiles & Accessories ,8
12072,Jewellery ,11
12073,Jewellery ,11
12074,Mobiles & Accessories ,8
12075,"Bags, Wallets & Belts ",3
12076,Jewellery ,11
12077,Jewellery ,11
12078,Jewellery ,11
12079,Mobiles & Accessories ,8
12080,Clothing ,0
12081,Jewellery ,11
12082,Mobiles & Accessories ,8
12083,Jewellery ,11
12084,Mobiles & Accessories ,8
12085,Jewellery ,11
12086,Mobiles & Accessories ,8
12087,Jewellery ,11
12088,Mobiles & Accessories ,8
12089,Jewellery ,11
12090,Jewellery ,11
12091,Mobiles & Accessories ,8
12092,Jewellery ,11
12093,Jewellery ,11
12094,Clothing ,0
12095,Mobiles & Accessories ,8
12096,Mobiles & Accessories ,8
12097,Jewellery ,11
12098,Jewellery ,11
12099,Jewellery ,11
12100,Home Decor & Festive Needs ,4
12101,Mobiles & Accessories ,8
12102,Mobiles & Accessories ,8
12103,Jewellery ,11
12104,"Bags, Wallets & Belts ",3
12105,Mobiles & Accessories ,8
12106,Jewellery ,11
12107,Mobiles & Accessories ,8
12108,Jewellery ,11
12109,Jewellery ,11
12110,Clothing ,0
12111,Jewellery ,11
12112,Jewellery ,11
12113,Jewellery ,11
12114,Jewellery ,11
12115,Mobiles & Accessories ,8
12116,Jewellery ,11
12117,Jewellery ,11
12118,Mobiles & Accessories ,8
12119,Jewellery ,11
12120,Clothing ,0
12121,Mobiles & Accessories ,8
12122,Jewellery ,11
12123,Mobiles & Accessories ,8
12124,Mobiles & Accessories ,8
12125,Home Decor & Festive Needs ,4
12126,Jewellery ,11
12127,Mobiles & Accessories ,8
12128,Jewellery ,11
12129,Jewellery ,11
12130,Jewellery ,11
12131,"Bags, Wallets & Belts ",3
12132,"Bags, Wallets & Belts ",3
12133,"Bags, Wallets & Belts ",3
12134,Footwear ,1
12135,"Bags, Wallets & Belts ",3
12136,"Bags, Wallets & Belts ",3
12137,"Bags, Wallets & Belts ",3
12138,"Bags, Wallets & Belts ",3
12139,"Bags, Wallets & Belts ",3
12140,"Bags, Wallets & Belts ",3
12141,"Bags, Wallets & Belts ",3
12142,Clothing ,0
12143,"Bags, Wallets & Belts ",3
12144,Footwear ,1
12145,"Bags, Wallets & Belts ",3
12146,Clothing ,0
12147,Clothing ,0
12148,Home Decor & Festive Needs ,4
12149,Home Decor & Festive Needs ,4
12150,Jewellery ,11
12151,Toys & School Supplies ,10
12152,Clothing ,0
12153,Clothing ,0
12154,Watches ,9
12155,Watches ,9
12156,Clothing ,0
12157,Clothing ,0
12158,Home Decor & Festive Needs ,4
12159,Clothing ,0
12160,Clothing ,0
12161,Toys & School Supplies ,10
12162,Jewellery ,11
12163,Baby Care ,7
12164,Computers ,13
12165,Home Decor & Festive Needs ,4
12166,Home Decor & Festive Needs ,4
12167,Clothing ,0
12168,Clothing ,0
12169,Clothing ,0
12170,Clothing ,0
12171,Clothing ,0
12172,Clothing ,0
12173,Clothing ,0
12174,Clothing ,0
12175,Clothing ,0
12176,Clothing ,0
12177,Clothing ,0
